rowid,sku,producto,proveedor,marca,precio_sin_iva,pmp_sin_iva,ganancia_moneda_nacional,margen_porcentaje,stock_total
81556,CVL-B/C-TQG,"SHURE MICROFONO DE CONDENSADOR",REPRESENTACIONES,SHURE,1110.78448000,888.00000000,222.78448000,20.056499168948,1
89071,60-751,"EF HUMO TWISTER 1500W DMX ALIEN PRO","QUALITY LIGHTS","ALIEN PRO",1886.89655000,1664.05440000,222.84215000,11.809982375557,1
29527,TC1-VERDE,"TERCEROLA CERRO GRANDE VERDE SOMB NEGRA","CERRO GRANDE","CERRO GRANDE",793.10345000,570.00000000,223.10345000,28.130434938847,2
29489,B1-CEDRO,"BAJITO CERRO GRANDE CAJA Y TAPA CLARA","CERRO GRANDE","CERRO GRANDE",558.25862000,335.00000000,223.25862000,39.991970029948,1
29507,CL1-VERDE,"GUITARRA CERRO GRANDE VERDE SOMB NEGRA","CERRO GRANDE","CERRO GRANDE",793.49138000,570.00000000,223.49138000,28.165571250440,2
22836,RAUNOUPG2CLS22,"PARCHE UNO (JGO.)  MOD. UPG2CLS22",GONHER,UNO,964.86207000,741.35689625,223.50517375,23.164468860300,8
84814,IAEIOWM101HV2W12,"MICROFONO EIKON INALAMBRICO WM101H V2",GONHER,EIKON,1223.99138000,1000.35345000,223.63793000,18.271201387056,1
91106,0974200421,"CA STD REDONDO PACK BPG NAT FENDER",FENDER,FENDER,3113.45690000,2889.75000000,223.70690000,7.185161291297,9
63210,SD-0115-00,"PARCHE REMO DIPLOMAT HAZY 15"",VEERKAMP,REMO,436.20689655,212.41360000,223.79329655,51.304392094669,1
18579,VAHERDS537B,"SOPORTE HERCULES P/SAXOFON DS-537B",GONHER,HERCULES,1069.21552000,845.32759000,223.88793000,20.939457556695,2
90513,1279,"SIP109 SOPORTE PARA IPAD SOUNDKING",ENTRERPRICE,SOUNDKING,337.07759000,112.61950000,224.45809000,66.589443101216,5
9866,MT-2,"Pedal Boss MT-2 Metal Zone",ROLAND,BOSS,1652.43103000,1427.15000000,225.28103000,13.633309100955,3
87950,VANUXNRV3,"PEDAL NUX NRV-3 DAMP REVERB",GONHER,NUX,1229.81034000,1003.86207000,225.94827000,18.372611015777,3
19636,RAMEISH88BK,"EFECTO (SHAKER) MEINL MOD. SH88-BK",GONHER,MEINL,576.43966000,350.41000000,226.02966000,39.211330462585,2
7930,3510995,"CENCERRO LP BLACKBEAUTY SR ANODIZADO LP228",VEERKAMP,LP,1091.60345000,865.52000000,226.08345000,20.711133699697,2
81838,IABOYBYBM3031,"MICROFONO BOYA MOD. BY-BM3031",GONHER,BOYA,1129.78448000,903.43966000,226.34482000,20.034336106299,1
90560,409,"BASE PARA TECLADO CON MEMORIA SOUNDKING",ENTRERPRICE,SOUNDKING,658.34483000,431.94300000,226.40183000,34.389550837667,7
28064,DBOS616,"ATRIL P/ BONGOS CROMADO DM MASTER DRUM",LEMUS,"DRUM MASTER",638.70690000,412.25000000,226.45690000,35.455527410147,13
87215,980418,"KRIEG K-100U MIC. DE COND. DE ESTUDIO USB CON ESTUCHE",SENSEY,KRIEG,1685.68966000,1459.05125000,226.63841000,13.444847849396,2
83699,RAMEIMCMRBD,"ABRAZADERA MEINL P/BOMBO MOD. MC-MRBD",GONHER,MEINL,1071.53448000,844.20000000,227.33448000,21.215787661821,2
86779,0994406000,"AM VINT P BASS NUT PRE SLOTTED, BONE (REF)",FENDER,FENDER,434.48276000,206.95000000,227.53276000,52.368650944861,1
90963,2627,"PEDAL AROMA AFINADOR, CARCASA DE METAL COMPLETA, DURADERA. BOTÓN A4",ENTRERPRICE,AROMA,599.73276000,372.08000000,227.65276000,37.959033620241,1
81666,CPUK040,"NUEVO UKULELE SOPRANO VERDE CON FUNDA COPACABANA",LEMUS,COPACABANA,611.00000000,383.33333333,227.66666667,37.261320240589,3
28743,EXML001,"MELODICA / MELODION 37 TECLAS 3 OCTAVAS C/ ESTUCHE EXTREME",LEMUS,EXTREME,546.96552000,318.75000000,228.21552000,41.723931702313,10
60119,HF22011,"GUITARRA INFANTIL ELECTRICA JUGUETE",OTROS,OTROS,228.44827586,0.00000000,228.44827586,100.000000000000,1
80011,0970150032,"FENDER CC-60S Concert, Sunburst WN (AC)",FENDER,FENDER,2880.01724000,2651.19000000,228.82724000,7.945342716073,1
87391,0970110022,"GUITARRA FENDER CD-60S DREAD, ALL-MAH WN",FENDER,FENDER,2880.01724000,2651.19000000,228.82724000,7.945342716073,7
90546,0970115021,"GUITARRA FENDER CD-60S DREAD LH NATURAL WN",FENDER,FENDER,2880.01724000,2651.19000000,228.82724000,7.945342716073,2
90620,SMARTLAVP,"MICRÓFONO PORTÁTIL DE GRADO DE TRANSMISIÓN DISEÑADO PARA USAR CON SMARTPHONES RODE","ELIZONDO MUSIC",RODE,1079.10345000,850.13000000,228.97345000,21.218859971210,1
29532,TC1-CHOCO-AMA,"TERCEROLA CERRO GRANDE CHOCO TAPA AMA","CERRO GRANDE","CERRO GRANDE",724.13790000,495.00000000,229.13790000,31.642854213265,1
29508,CL1-VINO-AMA,"GUITARRA CERRO GRANDE VINO TAPA AMA","CERRO GRANDE","CERRO GRANDE",724.13790000,495.00000000,229.13790000,31.642854213265,1
87569,0370127506,"BAJO FENDER SQ MINI P BASS LRL BLK",FENDER,SQUIER,3179.75862000,2950.49000000,229.26862000,7.210252330411,4
28098,DSS616,"ATRIL P/ TAROLA SENCILLO DM MASTER DRUM",LEMUS,"DRUM MASTER",599.13793000,369.75000000,229.38793000,38.286330828696,17
19631,RAMEISH45GR,"EFECTO (SHAKER) MEINL MOD. SH45GR",GONHER,MEINL,469.33621000,239.63333333,229.70287667,48.942074311718,3
60107,CAL-TAMR,"TAMBOR REGLAMENTARIO VASO ACERO AROS DE PLASTICO",CALDERON,CALDERON,1099.73276000,870.00000000,229.73276000,20.889871462954,12
88005,STHI22,"PARCHE STELLAR BY COREELO HIDRAULICO 22",BRAVO,COREELO,295.77586000,66.04000000,229.73586000,77.672281977305,2
83336,RAMNDMN207,"ESTACION DE TRABAJO MUSIC NOMAD PREMIUM",GONHER,"MUSIC NOMAD",772.41380000,542.26724000,230.14656000,29.795759733966,1
87388,0970110421,"PAQUETE FENDER CD-60S DREAD PACK V2 NAT, WN",FENDER,FENDER,3388.59483000,3158.22000000,230.37483000,6.798535722254,2
18603,VAHERDS513BB,"SOPORTE HERCULES P/TROMPETA DS-513BB",GONHER,HERCULES,727.57759000,497.11367667,230.46391333,31.675510144561,3
88231,184,"B8-16-CHINA PLATILLO CHINA 16 SERIE B8 OZIMAR",ENTRERPRICE,OZIMAR,1013.29310000,782.55000000,230.74310000,22.771604780492,10
7671,3102914,"PARCHE BOMBO REMO POWERSTROKE 22 ASPERO P3-1122-C2",VEERKAMP,REMO,1106.24138000,875.26000000,230.98138000,20.879835465927,7
7649,3102848,"PARCHE REMO FIBERSKIN3 BONGO LP 7 1/4 M6-R715-F1",VEERKAMP,REMO,1035.14655000,803.94000000,231.20655000,22.335634505085,1
18062,RAEVABD20RGCW,"PARCHE EVANS 20      MOD. BD20RGCW",GONHER,EVANS,1200.62069000,969.22000000,231.40069000,19.273421816511,1
82226,VAGATGMULTIFX2,"FUNDA GATOR P/PEDAL G-MULTIFX-2411",AUDYSON,GATOR,1036.93966000,805.38793000,231.55173000,22.330299334872,1
63313,282A,"TAPABOQUILLA P/SAX ALTO SELMER NIQUELADA CONN-SELMER INC",LEMUS,"CONN-SELMER INC",312.06896552,80.51000000,231.55896552,74.201215469841,2
91366,0373652503,"GUITARRA SQUIER SONIC MUSTANG MN WPG 2TS",FENDER,SQUIER,3194.08621000,2962.46000000,231.62621000,7.251720672874,4
76953,0991522406,"FUNDA FENDER GIG BAG FB620 ELECTRIC BASS (FES)",FENDER,FENDER,1041.64655000,809.96000000,231.68655000,22.242338344038,23
90484,0379600549,"DEBUT STRAT LRL WPG SFM GUITARRA SQUIER",FENDER,SQUIER,2174.51724000,1942.59000000,231.92724000,10.665688720868,35
82221,VAGATGM1W,"FUNDA GATOR P/MICROFONO GM1W",AUDYSON,GATOR,1082.73276000,850.75000000,231.98276000,21.425671095423,1
9144,7505989,"TAHALI DUNLOP GROMMET-NGO. D38-19BK",VEERKAMP,DUNLOP,506.40517000,274.10000000,232.30517000,45.873380400125,2
69802,SLBQ013,"BOQUILLA P/ FLAUTA TRANSVERSAL CURVEADA SILVERTONE",LEMUS,SILVERTONE,593.78448000,361.25000000,232.53448000,39.161427728795,1
86996,IALAVWAF08200,"BOCINA LAVOCE 8 WAF082.00",AUDYSON,LAVOCE,1306.77586000,1074.19828000,232.57758000,17.797817293625,1
86307,RAMEITMPMC,"ABRAZADERA MEINL P/ARO MOD. TMPMC",GONHER,MEINL,1115.97414000,883.13000000,232.84414000,20.864653727550,1
89419,ICBLSFLY3II,"COMBO BLACKSTAR P/GUIT.FLY-3 (NO INCLUYE BATERIAS)",GONHER,BLACKSTAR,1459.54310000,1226.48607909,233.05702091,15.967806699919,11
88861,VAHERMS432BX2,"PAQUETE SOPORTE PARA MICRÓFONO HERCULES MS-432B (B) 2 PIEZAS PAR",GONHER,HERCULES,1134.16379000,900.90000000,233.26379000,20.567028506526,1
18079,RAEVABD22GB3,"PARCHE EVANS 22      MOD. BD22GB3",GONHER,EVANS,1243.12931000,1009.63793000,233.49138000,18.782549660904,1
30961,IABEHXM8500,"MICROFONO BEHRINGER MOD. XM8500",INOVAUDIO,BEHRINGER,543.33621000,309.77000000,233.56621000,42.987418416306,3
7529,3102399,"PARCHE REMO EMPEROR 12 ASPERO BCO MOD.BE-0112-00",VEERKAMP,REMO,507.31034000,273.57000000,233.74034000,46.074428524362,1
10198,8903031,"ADAPTADOR CORRIENTE DUNLOP 9V. 0.67A ECB003US",VEERKAMP,DUNLOP,507.78448000,273.89000000,233.89448000,46.061762265755,2
79604,ACJRFVEN,"ACORDEON HEROINFANTIL TECLAS VERDE 17K8BS FARINELLI",LEMUS,FARINELLI,800.24138000,566.16666667,234.07471333,29.250513555048,3
79722,8500719,"CABLES ERNIE BALL 0.15 MTS. BLANCO ANGULADO/ANGULADO (3PZAS.) 6051",VEERKAMP,"ERNIE BALL",516.31034000,282.17000000,234.14034000,45.348760592321,3
89800,PH186RX4,"CABLE PIG HOG P/INST 5.64M 1/4-1/4 ANG RECTO",LEMUS,"PIG HOG",1372.26724000,1137.93103000,234.33621000,17.076572490355,10
78555,RABEHX32MOTORF,"CONTROL DESLIZABLE BEHRINGER P/X32 *5PZA",INOVAUDIO,BEHRINGER,937.45690000,703.11925333,234.33764667,24.997164847792,6
81660,CPUK052,"NUEVO UKULELE SOPRANO LINDEN/ABS COLOR AZUL CON FUNDA COPACABANA",LEMUS,COPACABANA,657.34483000,423.00000000,234.34483000,35.650212689739,1
82718,7506203,"TAHALI ERNIE BALL JACQUARD RED AND BLUE PEACE LOVE DOVE MOD. 4698",VEERKAMP,"ERNIE BALL",504.31034000,269.65000000,234.66034000,46.530939659100,1
88887,PGA58-XLRX2,"PAQUETE 2 PIEZAS DE MICRÓFONO PARA VOZ SHURE PGA58-XLR CON CABLE",REPRESENTACIONES,SHURE,2019.93966000,1785.00000000,234.93966000,11.631023671271,2
83494,RAEVAEBDL,"ELEVADOR EVANS P/BOMBO MOD. EBDL",GONHER,EVANS,692.21552000,457.24000000,234.97552000,33.945427863276,3
88855,SV100X3,"PAQUETE DE 3 MICRÓFONOS SHURE SV100X3 PARA VOZ",REPRESENTACIONES,SHURE,1359.12069000,1123.98333333,235.13735667,17.300697311142,18
88919,SGF238CEBL,"GUITARRA ELECTROACÚSTICA SEGOVIA SGF238CEBL AZUL",LEMUS,SEGOVIA,1846.34483000,1610.75000000,235.59483000,12.760066601427,4
88922,SGF238CE,"GUITARRA ELECTROACUSTICA SEGOVIA SGF238CE NATURAL TAPA NEGRA",LEMUS,SEGOVIA,1846.34483000,1610.75000000,235.59483000,12.760066601427,7
89276,RALEVMSS24BRO,"TAHALI LEVYS P/BAJO MOD. MSS2-4",AUDYSON,LEVYS,1275.25862000,1039.63000000,235.62862000,18.476928232800,1
18069,RAEVABD22EMAD,"PARCHE EVANS 22 MOD. BD22EMAD*",GONHER,EVANS,1272.75000000,1036.91750000,235.83250000,18.529365547044,4
17850,RAEVAB06G1,"PARCHE EVANS  6      MOD. B06G1    *1PZA",GONHER,EVANS,384.84483000,148.83000000,236.01483000,61.327270526149,1
19824,IPMEIHCS13H,"PLATILLO MEINL 13 MOD. HCS-13H",GONHER,MEINL,1781.41379000,1545.38000000,236.03379000,13.249801440012,1
59906,P05,"PUENTE PARA BAJO SEXTO",GUIPAR,GUIPAR,331.89660000,95.62500000,236.27160000,71.188315879102,8
8232,3630612,"VARILLA PLAT. TAMA C/SOP. MCA63EN",VEERKAMP,TAMA,1148.67241000,911.66000000,237.01241000,20.633594742647,1
18555,VAHERMS531B,"SOPORTE HERCULES P/MICROFONO MS-531B (B)",GONHER,HERCULES,1186.00000000,948.71000000,237.29000000,20.007588532884,1
19737,IPMEITMT1MWH,"PANDERO MEINL MOD. TMT1M-WH",GONHER,MEINL,1373.98276000,1136.38000000,237.60276000,17.292994273087,2
83519,RAEVAETPUV2R,"PARCHE EVANS (JGO.) MOD. ETP-UV2-R",GONHER,EVANS,1297.83621000,1060.15230333,237.68390667,18.313860010887,3
30870,IABEH302USB,"MEZCLADORA BEHRINGER MOD. 302USB",INOVAUDIO,BEHRINGER,1181.03448000,943.21172400,237.82275600,20.136817343385,5
83002,ICBLSFLY3NEONDNY,"COMBO BLACKSTAR P/GUITARRA FLY 3 NEON",GONHER,BLACKSTAR,1164.00862000,926.06034000,237.94828000,20.442140711982,2
83001,ICBLSFLY3NEONDNP,"COMBO BLACKSTAR P/GUITARRA FLY 3 NEON",GONHER,BLACKSTAR,1164.00862000,926.06034000,237.94828000,20.442140711982,1
18072,RAEVABD22EMADH,"PARCHE EVANS 22      MOD. BD22EMADHW",GONHER,EVANS,1136.19828000,897.87931000,238.31897000,20.975121525444,2
58654,MULTIGUIRO3,"INSTRUMENTOS JP MULTIGUIRO3",JP,JP,688.79310000,450.00000000,238.79310000,34.668335092207,4
80758,VAHERGS422BPLU,"SOPORTE HERCULES P/GUITARRA GS422B PLUS",GONHER,HERCULES,1274.69828000,1035.75000000,238.94828000,18.745477557246,1
87983,60-752,"EF HUMO TWISTER 1500W ALIEN PRO","QUALITY LIGHTS","ALIEN PRO",1493.79310000,1254.30700000,239.48610000,16.032079676898,1
9138,7505968,"TAHALI DUNLOP CELTIC NY. GRIS D38-14GY",VEERKAMP,DUNLOP,421.19828000,181.43000000,239.76828000,56.925275193431,2
19937,IPMEIBCS18CR,"PLATILLO MEINL 18 MOD. BCS-18CR",GONHER,MEINL,1574.46552000,1334.47666667,239.98885333,15.242560112082,9
91589,FGBQ-NB,"FORTALEZA STRINGS BAJO QUINTO BALL END - NICKE","GM MUSIC",FORTALEZA,801.72000000,561.00000000,240.72000000,30.025445292621,10
90397,0991802001,"FESTIVAL CHAIR/STAND FENDER",FENDER,FENDER,1157.26724000,916.50000000,240.76724000,20.804809094916,1
80293,749,"CG-851N-S-3TS GUITARRA SLIM CON CUERDAS DE NYLON PASTILLA PASIVA COLOR 3 TONOS (SUNBURTS) MCCARTNEY",ENTRERPRICE,MCCARTNEY,1320.65517000,1079.76000000,240.89517000,18.240580544579,1
81402,THI10,"PARCHE COREELO HIDRAULICO NUM.10",BRAVO,COREELO,459.62931000,218.59000000,241.03931000,52.442110360630,3
87001,IALAVDF10172M,"DRIVER LAVOCE 1 DF10.172M",AUDYSON,LAVOCE,1299.92241000,1058.07471333,241.84769667,18.604779393718,6
22209,ISSEVDLXLSV44MAA,"VIOLIN LA SEVILLANA MOD. DLX-LSV44",GONHER,"LA SEVILLANA",1748.57759000,1505.97090909,242.60668091,13.874516195189,11
8089,3604276,"PEDAL BOMBO TAMA STAGE MASTER HP30",VEERKAMP,TAMA,1177.88793000,935.27000000,242.61793000,20.597709155573,10
89275,RALEVMSS24BAC,"TAHALI LEVYS P/BAJO MOD. MSS2-4",AUDYSON,LEVYS,1178.25000000,935.57000000,242.68000000,20.596647570550,1
85435,VAFRMRISPKRSTD,"SOPORTE FRAMEWORKS P/BAFLE RI-SPKRSTDSET",AUDYSON,FRAMEWORKS,1415.12931000,1172.11001000,243.01930000,17.172939482117,1
17852,RAEVATT06EC2S,"PARCHE EVANS 6 MOD. TT06EC2S *1PZA",GONHER,EVANS,429.23276000,185.79000000,243.44276000,56.715792149695,1
82813,7502226565910,"CONM-LG LED ZEPPELIN",ESPAÑOLA,ESPAÑOLA,1102.11207000,858.62000000,243.49207000,22.093222334458,3
82815,7502226565934,"CONM-LG METALICA",ESPAÑOLA,ESPAÑOLA,1102.11207000,858.62000000,243.49207000,22.093222334458,2
88999,PAN-08GD,"PANDERO PAN-08GD 8 PULGADAS PARCHE DORADO ECLIPSE",MEXBUSA,ECLIPSE,397.13793000,153.30000000,243.83793000,61.398801670744,11
18124,RAEVAEC0975,"PARCHE EVANS P/CONGA MOD. EC0975",GONHER,EVANS,1303.10345000,1059.26000000,243.84345000,18.712516646318,3
63346,EXPL002,"PEDAL P/ BATERIA SENCILLO P-6C EXTREME",LEMUS,EXTREME,547.43966000,303.33333333,244.10632667,44.590544767984,6
91429,EXML008,"MELODICA 37 TECLAS NEGRA 3 OCTAVAS C/ ESTUCHE EXTREME",LEMUS,EXTREME,562.93000000,318.75000000,244.18000000,43.376618762546,5
91430,EXML010,"MELODICA 37 TECLAS ROSA 3 OCTAVAS C/ ESTUCHE EXTREME",LEMUS,EXTREME,562.93000000,318.75000000,244.18000000,43.376618762546,5
91019,981756,"QMC-L3X4 COLUMN, ARRAY SPEAKER, 70/100V",SENSEY,QMC,2254.77586000,2009.48400000,245.29186000,10.878769120759,4
86212,VANEWNBMS9,"SOPORTE NEW BEAT P/MODULO PERC. NBMS-9",GONHER,"NEW BEAT",987.82759000,742.22414000,245.60345000,24.862987477400,1
82220,VAGATGM12B,"FUNDA GATOR P/MICROFONO GM-12B",AUDYSON,GATOR,1087.22414000,841.47290571,245.75123429,22.603548362162,7
34815,0992300100,"TREM ARM,FEND DLX LOCKING CHR",FENDER,FENDER,555.18103000,309.33000000,245.85103000,44.283038633363,2
18056,RAEVABD20G2,"PARCHE EVANS 20 MOD. BD20G2",GONHER,EVANS,912.37931000,666.50862000,245.87069000,26.948297413715,1
89255,RALEVM12BRO,"TAHALI LEVYS P/GUITARRA MOD. M12",AUDYSON,LEVYS,472.90517000,227.01000000,245.89517000,51.996718496438,2
18611,VAHERDS580B,"SOPORTE HERCULES P/VIOLONCHELO DS-580B",GONHER,HERCULES,1177.55172000,931.30000000,246.25172000,20.912178702435,3
80316,B2-ROJOSOM,"YUCA CERRO GRANDE COLOR ROJO SOMBREADO","CERRO GRANDE","CERRO GRANDE",491.37931034,245.00000000,246.37931034,50.140350876703,1
80327,B2-NEGRO,"YUCA CERRO GRANDE COLOR NEGRO","CERRO GRANDE","CERRO GRANDE",491.37931034,245.00000000,246.37931034,50.140350876703,1
88640,RAVICP5BT4PK,"BAQUETAS VIC FIRTH TERRA MOD. P5BT4PK",GONHER,"VIC FIRTH",998.49138000,752.09647222,246.39490778,24.676718569168,9
86714,0995000306,"GUITAR DISPLAY CASE FENDER, BLK (FES)",FENDER,FENDER,3575.60345000,3328.67000000,246.93345000,6.906063646404,1
89648,0990804122,"LEVEL-UP STRAT WALL HANGER MAH FENDER",FENDER,FENDER,525.06897000,277.89200000,247.17697000,47.075143290223,5
90824,SS-6B-PRO,"FURMAN SS-6B-PRO ACONDICIONADOR DE CORRIENTE ELÉCTRICA DE 6 CONTACTOS",REPRESENTACIONES,FURMAN,1378.24138000,1130.50000000,247.74138000,17.975180806137,2
33943,0739120406,"9120M .058/.072/.092/.110 Fender USA Bass Strings - Nylon Tapewound - 1920s",FENDER,FENDER,825.86207000,578.05000000,247.81207000,30.006471903958,2
90960,980407,"DESCATALOGADO KRIEG, K-511 PACK, SET DE 3 PIEZAS MIC. DE MANO, PLATA",SENSEY,KRIEG,1025.86000000,778.02150000,247.83850000,24.159095783050,1
88480,ITCASSA51,"TECLADO PORTATIL CASIO SA-51 32 TECLAS",GONHER,CASIO,1346.31034000,1098.42000000,247.89034000,18.412570462766,1
29322,MV012W-BK,"VIOLIN ESTUDIANTE 4/4 NEGRO SOLID SPRUCE AMADEUS CELLINI",LEMUS,"AMADEUS CELLINI",1399.89655000,1151.75000000,248.14655000,17.726063400899,6
30693,VABEHHPX6000,"AUDIFONOS BEHRINGER MOD. HPX6000",INOVAUDIO,BEHRINGER,1188.97414000,940.56569000,248.40845000,20.892670550429,4
89229,0379600554,"DEBUT STRAT LRL WPG DKR SQUIER 2024",FENDER,SQUIER,2192.53448000,1943.69000000,248.84448000,11.349626757067,21
69248,EXTR002,"TAROLA DE MARCHA NEGRA 14X5.5 6 LUGS C/ARNES EXTREME",LEMUS,EXTREME,1213.75000000,964.75000000,249.00000000,20.514933058702,1
88639,RAVICP5AT4PK,"BAQUETAS VIC FIRTH TERRA MOD. P5AT4PK",GONHER,"VIC FIRTH",990.79310000,741.67241000,249.12069000,25.143563272695,1
29502,CL1-ROJO,"GUITARRA CERRO GRANDE ROJA SOMB NEGRA","CERRO GRANDE","CERRO GRANDE",869.25862000,620.00000000,249.25862000,28.674851679929,17
76942,0990624001,"Correa FENDER STRAP EJ THE WALTER",FENDER,FENDER,529.00862000,279.40000000,249.60862000,47.184225466874,2
80101,EXML012,"MELODICA 37 TECLAS NARANJA 3 OCTAVAS ESTUCHE EXTREME",LEMUS,EXTREME,568.37069000,318.75000000,249.62069000,43.918642250887,10
88068,VAHERMS632BPLU,"SOPORTE HERCULES P/MICROFONO MS632B PLUS",GONHER,HERCULES,1214.88793000,965.25000000,249.63793000,20.548227028645,1
81823,"V845 WAH","PEDAL VOX CLASICO WAH PARA GUITARRA ELECTRICA",HERMES,VOX,1358.42241000,1108.44100000,249.98141000,18.402332599916,1
89038,7506237,"TAHALI CORREA ERNIE BALL 5363 JACQUARD TANGERINE BLOSSOM PARA GUITARRA O BAJO",VEERKAMP,"ERNIE BALL",493.10345000,242.68000000,250.42345000,50.785174997255,2
89041,7506222,"TAHALI CORREA ERNIE BALL 5339 JACQUARD PRIMAL RED PARA GUITARRA O BAJO",VEERKAMP,"ERNIE BALL",493.10345000,242.68000000,250.42345000,50.785174997255,1
89039,7506219,"TAHALI CORREA ERNIE BALL 5336 JACQUARD BLUE CRUX PARA GUITARRA O BAJO",VEERKAMP,"ERNIE BALL",493.10345000,242.68000000,250.42345000,50.785174997255,2
7695,3102947,"PARCHE REMO POWERSONIC 22 TRANSP. MOD PW-1322-00",VEERKAMP,REMO,1272.39655000,1021.78000000,250.61655000,19.696418541845,6
87938,ICNUXMIGHTYPPR,"AMPLIFICADOR NUX AUDIF MP-3 MIGHTY PLUG PRO",GONHER,NUX,2026.74138000,1776.06000000,250.68138000,12.368691066050,1
82561,ISFLITUC40MWMA,"UKELELE FLIGHT CONCIE. TUC-40 MW MANDALA",GONHER,FLIGHT,1202.81897000,951.73276000,251.08621000,20.874812940471,1
89774,394,"BASE PARA TECLADO REFORZADA SOUNDKING",ENTRERPRICE,SOUNDKING,643.03448000,391.92855882,251.10592118,39.050148785179,51
65371,3604293,"PEDAL BOMBO GIBRALTAR 4711SC",VEERKAMP,GIBRALTAR,1366.65517000,1115.26000000,251.39517000,18.394923278269,1
28779,EXMT001,"MULTITENOR 3 TAMBORES 10 12 13 BLANCO C/ARNES EXTREME",LEMUS,EXTREME,1538.58621000,1287.00000000,251.58621000,16.351778559097,1
18042,RAEVABD18EMAD2,"PARCHE EVANS 18      MOD. BD18EMAD2",GONHER,EVANS,1198.31034000,946.68103000,251.62931000,20.998676352905,2
89891,ISSMIJBS415PAKBLK,"BAJO SMITHFIRE ELECTRICO JBS-415 PACK",GONHER,SMITHFIRE,3028.25000000,2776.50000000,251.75000000,8.313382316519,7
80294,772,"CG-851N-S-NT GUITARRA SLIM CON CUERDAS DE NYLON PASTILLA PASIVA COLOR NATURAL MCCARTNEY",ENTRERPRICE,MCCARTNEY,1332.22414000,1079.76000000,252.46414000,18.950575388913,1
18496,VAHERSS200BB,"SOPORTE HERCULES P/BAFLE SS-200BB (PAR)",GONHER,HERCULES,1632.31034000,1379.73000000,252.58034000,15.473794033554,30
22362,VASKB1SKBGB44,"FUNDA SKB P/BAJO ELECTRICO 1SKB-GB44",GONHER,SKB,1376.25862000,1123.19828000,253.06034000,18.387557129342,1
82733,0378152547,"GUITARRA ELÉC. AFFINITY STRAT. FMT HSS SSB",FENDER,SQUIER,5059.28448000,4805.91000000,253.37448000,5.008108972753,1
89766,0991352406,"FAB405 LONG SCALE ACOUSTIC BASS GIG BAG FENDER (FES)",FENDER,FENDER,600.66379000,347.12000000,253.54379000,42.210600042996,2
79811,731,"CG-851-CE-SB GUITARRA MCCARTNEY ELECTROACUSTICA SLIM CON CUTWAY SUNBURST",ENTRERPRICE,MCCARTNEY,1320.53448000,1066.95000000,253.58448000,19.203169916472,4
8022,3600853,"ATRIL TAMA TAROLA ROADPRO MOD. HS80W",VEERKAMP,TAMA,1361.60345000,1107.66000000,253.94345000,18.650323631304,2
82568,ISFLITUC32SAKU,"UKELELE FLIGHT CONCIERTO TUC-32 SAKURA",GONHER,FLIGHT,1372.06034000,1117.79741500,254.26292500,18.531468156860,2
81200,ISOSCOC5,"GUITARRA OSCAR SCHMIDT CLASICA OC5",GONHER,"OSCAR SCHMIDT",1158.93966000,904.56011333,254.37954667,21.949334848891,3
18129,RAEVAEC1250,"PARCHE EVANS P/CONGA MOD. EC1250",GONHER,EVANS,1202.00862000,947.03250000,254.97612000,21.212503451098,4
89396,0970120032,"CP-60S PARLOR SUNBURST WN FENDER",FENDER,FENDER,2906.62931000,2651.19000000,255.43931000,8.788162601993,1
69757,SLAR002,"ARMONICA 56 VOCES CAFE C/ ESTUCHE FINO SILVERTONE QI MEI",LEMUS,SILVERTONE,426.72413793,171.00000000,255.72413793,59.927272727176,1
69210,EXRF013,"CUERNO O SOPORTE P/ TOMS (PAR) (TOM HOLDER) EN BOMBO EXTREME",LEMUS,EXTREME,379.01724000,123.25000000,255.76724000,67.481690278785,3
28946,PCON,"PUENTE P/ CONTRABAJO PEARL RIVER",LEMUS,"PEARL RIVER",434.51724000,178.50000000,256.01724000,58.919926859519,1
90640,12002X3,"ENCORDADURA ELEC ELIXIR 3313212002 SUPER LIGHT .009-.042 (PAQ. 3)","ELIXIR STRINGS",ELIXIR,1756.12931000,1500.00000000,256.12931000,14.584877579431,1
80016,DMCJ004,"CAJON PERUANO TAPA MADAERA CEREZA AFRICANO DRUM MASTER",LEMUS,"DRUM MASTER",1034.43103000,777.75000000,256.68103000,24.813740361211,4
86772,M4-PEMC-VINO,"MANDOLINA CERRO GRANDE PALO ESCRITO MEDIA CALABAZA","CERRO GRANDE","CERRO GRANDE",1697.28448000,1440.00000000,257.28448000,15.158594981084,3
87031,GC-39-BK,"AHORA GC-39-BK-AR GUITARRA CLASICA NEGRA BAMBOO INCLUYE FUNDA ACOLCHONADA",BAMBOO,BAMBOO,1578.81034000,1321.26729423,257.54304577,16.312475238159,4
79920,"1-EAC NOGAL","GUI CLASSIC MAP NOGAL CAJA Y BRAZO ANGC/CU C/FUN",CLASSIC,CLASSIC,1336.20690000,1078.25000000,257.95690000,19.305161498567,12
77323,3600701,"ATRIL TAMA STAGE MASTER PARA PLATILLO MOD. HC42WN",VEERKAMP,TAMA,1248.53448000,990.29000000,258.24448000,20.683808427942,5
90949,MINIFUSE1W,"ARTURIA MINIFUSE 1 WHITE","DI AUDIO",ARTURIA,1960.71552000,1702.40000000,258.31552000,13.174553746583,1
